Surface reelle bati,Nombre pieces principales,Type local,Nombre de lots,Valeur fonciere,No voie,Type de voie,Voie,Code postal,Commune,prix_m2,adresse_complete,latitude,longitude
40.0,1.0,Appartement,1,"158500,00",2.0,RUE,DU SOLEIL,33000.0,BORDEAUX,3962.5,"2 RUE DU SOLEIL, 33000 BORDEAUX",44.8365472,-0.567476
20.0,1.0,Appartement,1,"116000,00",58.0,RUE,LEYTEIRE,33000.0,BORDEAUX,5800.0,"58 RUE LEYTEIRE, 33000 BORDEAUX",44.8325205,-0.569659
71.0,1.0,Appartement,1,"299000,00",72.0,RUE,FONFREDE,33800.0,BORDEAUX,4211.267605633803,"72 RUE FONFREDE, 33800 BORDEAUX",44.8256642,-0.568851
108.0,4.0,Appartement,2,"680000,00",44.0,RUE,BOUFFARD,33000.0,BORDEAUX,6296.2962962962965,"44 RUE BOUFFARD, 33000 BORDEAUX",44.839187,-0.5796453
19.0,1.0,Appartement,1,"62000,00",120.0,RUE,ETCHENIQUE,33200.0,BORDEAUX,3263.157894736842,"120 RUE ETCHENIQUE, 33200 BORDEAUX",44.8409066,-0.6127927
33.0,2.0,Appartement,1,"152000,00",13.0,RUE,RATEAU,33800.0,BORDEAUX,4606.060606060606,"13 RUE RATEAU, 33800 BORDEAUX",44.8252653,-0.5692256
49.0,2.0,Appartement,1,"184000,00",97.0,RUE,MATHIEU,33000.0,BORDEAUX,3755.1020408163267,"97 RUE MATHIEU, 33000 BORDEAUX",44.8295047,-0.5918992
58.0,3.0,Appartement,1,"270000,00",8.0,RUE,DES CORDELIERS,33000.0,BORDEAUX,4655.172413793103,"8 RUE DES CORDELIERS, 33000 BORDEAUX",44.8337146,-0.5684375
56.0,3.0,Appartement,2,"179000,00",46.0,RUE,DE LEYBARDIE,33300.0,BORDEAUX,3196.4285714285716,"46 RUE DE LEYBARDIE, 33300 BORDEAUX",44.8618322,-0.5653894
20.0,1.0,Appartement,1,"110000,00",3.0,RUE,MAZARIN,33000.0,BORDEAUX,5500.0,"3 RUE MAZARIN, 33000 BORDEAUX",44.8306542,-0.5781045
88.0,2.0,Appartement,1,"550000,00",13.0,RUE,CASTILLON,33000.0,BORDEAUX,6250.0,"13 RUE CASTILLON, 33000 BORDEAUX",44.8403469,-0.5760656
23.0,1.0,Appartement,1,"135000,00",12.0,RUE,CASSIGNOL,33000.0,BORDEAUX,5869.565217391304,"12 RUE CASSIGNOL, 33000 BORDEAUX",44.8516782,-0.5852517
52.0,2.0,Appartement,1,"310000,00",43.0,RUE,DES BAHUTIERS,33000.0,BORDEAUX,5961.538461538462,"43 RUE DES BAHUTIERS, 33000 BORDEAUX",44.8384585,-0.5707991
44.0,2.0,Appartement,1,"226300,00",5.0,RUE,VILARIS,33800.0,BORDEAUX,5143.181818181818,"5 RUE VILARIS, 33800 BORDEAUX",44.8261185,-0.5641416
112.0,2.0,Appartement,1,"560000,00",48.0,RUE,PEYRONNET,33800.0,BORDEAUX,5000.0,"48 RUE PEYRONNET, 33800 BORDEAUX",44.8286775,-0.5603781
40.0,3.0,Appartement,1,"325000,00",109.0,RUE,JUDAIQUE,33000.0,BORDEAUX,8125.0,"109 RUE JUDAIQUE, 33000 BORDEAUX",44.8412112,-0.5871502
90.0,3.0,Appartement,1,"599000,00",5.0,RUE,CALVE,33000.0,BORDEAUX,6655.555555555556,"5 RUE CALVE, 33000 BORDEAUX",44.8496146,-0.5909584
67.0,3.0,Appartement,1,"254000,00",60.0,AV,EMILE COUNORD,33300.0,BORDEAUX,3791.044776119403,"60 AV EMILE COUNORD, 33300 BORDEAUX",44.8583718,-0.5747654
17.0,1.0,Appartement,1,"112014,00",10.0,RUE,GUIRAUDE,33000.0,BORDEAUX,6589.058823529412,"10 RUE GUIRAUDE, 33000 BORDEAUX",44.8395802,-0.5746634
27.0,1.0,Appartement,1,"170000,00",57.0,RUE,FURTADO,33800.0,BORDEAUX,6296.2962962962965,"57 RUE FURTADO, 33800 BORDEAUX",44.8243087,-0.5594812
44.0,2.0,Appartement,1,"216410,00",70.0,RUE,DUPATY,33300.0,BORDEAUX,4918.409090909091,"70 RUE DUPATY, 33300 BORDEAUX",44.8594482,-0.5619072
68.0,4.0,Appartement,1,"253000,00",80.0,RUE,DES ORANGERS,33200.0,BORDEAUX,3720.5882352941176,"80 RUE DES ORANGERS, 33200 BORDEAUX",44.8609688,-0.6183369
23.0,1.0,Appartement,1,"110000,00",14.0,PAS,FRANCOIS DUCOM,33800.0,BORDEAUX,4782.608695652174,"14 PAS FRANCOIS DUCOM, 33800 BORDEAUX",44.823011,-0.5789719
43.0,2.0,Appartement,1,"128500,00",90.0,CRS,DE QUEBEC,33300.0,BORDEAUX,2988.3720930232557,"90 CRS DE QUEBEC, 33300 BORDEAUX",44.8806317,-0.5704153
28.0,1.0,Appartement,2,"139600,00",53.0,RUE,SAUTEYRON,33000.0,BORDEAUX,4985.714285714285,"53 RUE SAUTEYRON, 33000 BORDEAUX",44.8305044,-0.5739357
72.0,3.0,Appartement,1,"214000,00",255.0,CRS,DU MARECHAL GALLIENI,33000.0,BORDEAUX,2972.222222222222,"255 CRS DU MARECHAL GALLIENI, 33000 BORDEAUX",44.8218579,-0.594061
126.0,4.0,Appartement,1,"528000,00",144.0,RUE,JULES FERRY,33200.0,BORDEAUX,4190.476190476191,"144 RUE JULES FERRY, 33200 BORDEAUX",44.8436541,-0.6084553
27.0,2.0,Appartement,1,"173450,00",22.0,RUE,WUSTENBERG,33000.0,BORDEAUX,6424.074074074074,"22 RUE WUSTENBERG, 33000 BORDEAUX",44.8473087,-0.5901065
65.0,3.0,Appartement,1,"276670,00",2.0,RUE,DE BETHMANN,33000.0,BORDEAUX,4256.461538461538,"2 RUE DE BETHMANN, 33000 BORDEAUX",44.8226767,-0.6027862
191.0,6.0,Appartement,2,"986600,00",18.0,QUAI,BACALAN,33300.0,BORDEAUX,5165.44502617801,"18 QUAI BACALAN, 33300 BORDEAUX",44.8574391,-0.5602981
40.0,2.0,Appartement,1,"190000,00",210.0,RUE,SAINTE CATHERINE,33000.0,BORDEAUX,4750.0,"210 RUE SAINTE CATHERINE, 33000 BORDEAUX",44.8339296,-0.5731377
41.0,2.0,Appartement,1,"200000,00",16.0,RUE,DE LA MISERICORDE,33000.0,BORDEAUX,4878.048780487805,"16 RUE DE LA MISERICORDE, 33000 BORDEAUX",44.8327435,-0.5765762
69.0,3.0,Appartement,2,"288000,00",54.0,RUE,PUYSEGUR,33800.0,BORDEAUX,4173.913043478261,"54 RUE PUYSEGUR, 33800 BORDEAUX",44.8210011,-0.5802564
15.0,1.0,Appartement,1,"100000,00",45.0,RUE,SAINTE COLOMBE,33000.0,BORDEAUX,6666.666666666667,"45 RUE SAINTE COLOMBE, 33000 BORDEAUX",44.8373095,-0.5712619
47.0,2.0,Appartement,1,"182990,00",19.0,RUE,DES FAUSSETS,33000.0,BORDEAUX,3893.404255319149,"19 RUE DES FAUSSETS, 33000 BORDEAUX",44.8402704,-0.570646
126.0,5.0,Appartement,2,"563800,00",71.0,RUE,DE SEGUR,33000.0,BORDEAUX,4474.603174603175,"71 RUE DE SEGUR, 33000 BORDEAUX",44.8247046,-0.5846579
64.0,3.0,Appartement,2,"415000,00",39.0,RUE,DE LA CROIX BLANCHE,33000.0,BORDEAUX,6484.375,"39 RUE DE LA CROIX BLANCHE, 33000 BORDEAUX",44.8447126,-0.5905405
40.0,1.0,Appartement,2,"237600,00",82.0,RUE,FRERE,33000.0,BORDEAUX,5940.0,"82 RUE FRERE, 33000 BORDEAUX",44.853519,-0.5779558
55.0,2.0,Appartement,1,"230000,00",11.0,RUE,PENICAUD,33300.0,BORDEAUX,4181.818181818182,"11 RUE PENICAUD, 33300 BORDEAUX",44.8554424,-0.5701033
48.0,2.0,Appartement,1,"209500,00",40.0,ALL,HAUSSMANN,33300.0,BORDEAUX,4364.583333333333,"40 ALL HAUSSMANN, 33300 BORDEAUX",44.8645333,-0.5686975
49.0,2.0,Appartement,1,"162000,00",40.0,ALL,HAUSSMANN,33300.0,BORDEAUX,3306.122448979592,"40 ALL HAUSSMANN, 33300 BORDEAUX",44.8645333,-0.5686975
45.0,2.0,Appartement,1,"192452,83",70.0,RUE,DUPATY,33300.0,BORDEAUX,4276.729555555556,"70 RUE DUPATY, 33300 BORDEAUX",44.8594482,-0.5619072
100.0,3.0,Appartement,1,"410000,00",66.0,RUE,D ARMAGNAC,33800.0,BORDEAUX,4100.0,"66 RUE D ARMAGNAC, 33800 BORDEAUX",44.8213059,-0.5512171
82.0,3.0,Appartement,3,"556000,00",52.0,RUE,DU PALAIS GALLIEN,33000.0,BORDEAUX,6780.487804878048,"52 RUE DU PALAIS GALLIEN, 33000 BORDEAUX",44.8434565,-0.5811889
20.0,1.0,Appartement,1,"158750,00",34.0,PAS,HERMITTE,33000.0,BORDEAUX,7937.5,"34 PAS HERMITTE, 33000 BORDEAUX",44.832615,-0.5967514
68.0,3.0,Appartement,1,"204000,00",40.0,CRS,BALGUERIE STUTTENBERG,33300.0,BORDEAUX,3000.0,"40 CRS BALGUERIE STUTTENBERG, 33300 BORDEAUX",44.8560685,-0.5699706
29.0,2.0,Appartement,1,"170000,00",74.0,RUE,NOTRE DAME,33000.0,BORDEAUX,5862.068965517241,"74 RUE NOTRE DAME, 33000 BORDEAUX",44.8518078,-0.5711577
35.0,1.0,Appartement,1,"190500,00",5.0,RUE,LOUIS MIE,33000.0,BORDEAUX,5442.857142857143,"5 RUE LOUIS MIE, 33000 BORDEAUX",44.8314253,-0.5828117
27.0,1.0,Appartement,1,"109500,00",60.0,RUE,DES SABLIERES,33800.0,BORDEAUX,4055.5555555555557,"60 RUE DES SABLIERES, 33800 BORDEAUX",44.8249517,-0.57517
38.0,2.0,Appartement,2,"280000,00",53.0,RUE,HUGUERIE,33000.0,BORDEAUX,7368.421052631579,"53 RUE HUGUERIE, 33000 BORDEAUX",44.8444835,-0.5808955
38.0,2.0,Appartement,1,"178000,00",31.0,RUE,BREMONTIER,33800.0,BORDEAUX,4684.210526315789,"31 RUE BREMONTIER, 33800 BORDEAUX",44.8265015,-0.5707058
33.0,2.0,Appartement,1,"220000,00",12.0,RUE,DES GANTS,33000.0,BORDEAUX,6666.666666666667,"12 RUE DES GANTS, 33000 BORDEAUX",44.8313247,-0.5811595
80.0,3.0,Appartement,1,"452000,00",4.0,RUE,DE LA CONCORDE,33000.0,BORDEAUX,5650.0,"4 RUE DE LA CONCORDE, 33000 BORDEAUX",44.8433988,-0.5861851
25.0,1.0,Appartement,1,"160000,00",32.0,RUE,DES BAHUTIERS,33000.0,BORDEAUX,6400.0,"32 RUE DES BAHUTIERS, 33000 BORDEAUX",44.8385815,-0.5706754
42.0,2.0,Appartement,1,"176000,00",101.0,AV,EMILE COUNORD,33300.0,BORDEAUX,4190.476190476191,"101 AV EMILE COUNORD, 33300 BORDEAUX",44.8630126,-0.5753172
82.0,5.0,Appartement,1,"185000,00",46.0,RUE,DE LEYBARDIE,33300.0,BORDEAUX,2256.0975609756097,"46 RUE DE LEYBARDIE, 33300 BORDEAUX",44.8618322,-0.5653894
23.0,1.0,Appartement,1,"113000,00",12.0,RUE,MAUBEC,33000.0,BORDEAUX,4913.04347826087,"12 RUE MAUBEC, 33000 BORDEAUX",44.8353381,-0.565754
25.0,1.0,Appartement,1,"113000,00",12.0,RUE,MAUBEC,33000.0,BORDEAUX,4520.0,"12 RUE MAUBEC, 33000 BORDEAUX",44.8353381,-0.565754
158.0,6.0,Appartement,0,"1370000,00",42.0,RUE,DE LA COURSE,33000.0,BORDEAUX,8670.886075949367,"42 RUE DE LA COURSE, 33000 BORDEAUX",44.8511351,-0.5767739
74.0,3.0,Appartement,1,"394064,00",37.0,RUE,AUSONE,33000.0,BORDEAUX,5325.189189189189,"37 RUE AUSONE, 33000 BORDEAUX",44.8374098,-0.5675925
62.0,3.0,Appartement,1,"210000,00",108.0,CRS,SAINT LOUIS,33300.0,BORDEAUX,3387.0967741935483,"108 CRS SAINT LOUIS, 33300 BORDEAUX",44.8607292,-0.5681334
30.0,1.0,Appartement,2,"150000,00",153.0,RUE,SAINTE CATHERINE,33000.0,BORDEAUX,5000.0,"153 RUE SAINTE CATHERINE, 33000 BORDEAUX",44.8359893,-0.5736
33.0,1.0,Appartement,1,"240000,00",14.0,RUE,DE LA FRANCHISE,33000.0,BORDEAUX,7272.727272727273,"14 RUE DE LA FRANCHISE, 33000 BORDEAUX",44.8480747,-0.5884103
50.0,3.0,Appartement,2,"282000,00",19.0,RUE,DE BEGLES,33800.0,BORDEAUX,5640.0,"19 RUE DE BEGLES, 33800 BORDEAUX",44.8284507,-0.5678981
49.0,1.0,Appartement,1,"342150,00",14.0,RUE,FONDAUDEGE,33000.0,BORDEAUX,6982.65306122449,"14 RUE FONDAUDEGE, 33000 BORDEAUX",44.8457224,-0.5789384
34.0,1.0,Appartement,1,"152000,00",3.0,ALL,VIGNOLLES,33800.0,BORDEAUX,4470.588235294118,"3 ALL VIGNOLLES, 33800 BORDEAUX",44.816055,-0.5717503
30.0,2.0,Appartement,1,"110600,00",4.0,RUE,DES SABLIERES,33800.0,BORDEAUX,3686.6666666666665,"4 RUE DES SABLIERES, 33800 BORDEAUX",44.8273953,-0.575591
48.0,3.0,Appartement,1,"167000,00",195.0,RUE,SAINTE CATHERINE,33000.0,BORDEAUX,3479.1666666666665,"195 RUE SAINTE CATHERINE, 33000 BORDEAUX",44.8342257,-0.5733385
80.0,4.0,Appartement,1,"288000,00",32.0,RUE,MARCELIN BERTHELOT,33200.0,BORDEAUX,3600.0,"32 RUE MARCELIN BERTHELOT, 33200 BORDEAUX",44.8445647,-0.6134092
88.0,5.0,Appartement,2,"288150,00",99.0,BD,ALBERT 1ER,33800.0,BORDEAUX,3274.431818181818,"99 BD ALBERT 1ER, 33800 BORDEAUX",44.813746,-0.5676044
92.0,3.0,Appartement,1,"494000,00",33.0,RUE,MONADEY,33800.0,BORDEAUX,5369.565217391304,"33 RUE MONADEY, 33800 BORDEAUX",44.8285346,-0.5705522
25.0,1.0,Appartement,1,"148710,00",5.0,RUE,CASTELMORON,33000.0,BORDEAUX,5948.4,"5 RUE CASTELMORON, 33000 BORDEAUX",44.8390816,-0.5800831
47.0,2.0,Appartement,1,"180000,00",60.0,AV,EMILE COUNORD,33300.0,BORDEAUX,3829.7872340425533,"60 AV EMILE COUNORD, 33300 BORDEAUX",44.8583718,-0.5747654
68.0,4.0,Appartement,1,"280000,00",5.0,RTE,DE TOULOUSE,33800.0,BORDEAUX,4117.64705882353,"5 RTE DE TOULOUSE, 33800 BORDEAUX",44.8145114,-0.5728535
51.0,2.0,Appartement,1,"207000,00",30.0,RUE,DE TOULON,33000.0,BORDEAUX,4058.823529411765,"30 RUE DE TOULON, 33000 BORDEAUX",44.8458312,-0.5974269
100.0,4.0,Appartement,2,"535010,00",18.0,RUE,DES AUGUSTINS,33000.0,BORDEAUX,5350.1,"18 RUE DES AUGUSTINS, 33000 BORDEAUX",44.8323977,-0.5715192
20.0,1.0,Appartement,1,"150000,00",61.0,RUE,DONISSAN,33000.0,BORDEAUX,7500.0,"61 RUE DONISSAN, 33000 BORDEAUX",44.8288782,-0.5749441
29.0,1.0,Appartement,1,"129630,00",10.0,RUE,DE L OBSERVANCE,33000.0,BORDEAUX,4470.0,"10 RUE DE L OBSERVANCE, 33000 BORDEAUX",44.8348953,-0.5690717
117.0,4.0,Appartement,1,"687000,00",33.0,CRS,PASTEUR,33000.0,BORDEAUX,5871.794871794872,"33 CRS PASTEUR, 33000 BORDEAUX",44.8352411,-0.5752767
154.0,5.0,Appartement,1,"765000,00",40.0,RUE,POQUELIN MOLIERE,33000.0,BORDEAUX,4967.532467532467,"40 RUE POQUELIN MOLIERE, 33000 BORDEAUX",44.8397024,-0.5788317
28.0,1.0,Appartement,1,"192000,00",45.0,RUE,DES FAURES,33000.0,BORDEAUX,6857.142857142857,"45 RUE DES FAURES, 33000 BORDEAUX",44.8348731,-0.566236
38.0,2.0,Appartement,1,"370500,00",21.0,RUE,MABLY,33000.0,BORDEAUX,9750.0,"21 RUE MABLY, 33000 BORDEAUX",44.8437071,-0.5772606
55.0,3.0,Appartement,1,"390500,00",15.0,RUE,JUDAIQUE,33000.0,BORDEAUX,7100.0,"15 RUE JUDAIQUE, 33000 BORDEAUX",44.8416261,-0.5819027
46.0,2.0,Appartement,2,"234000,00",56.0,RUE,LEBERTHON,33000.0,BORDEAUX,5086.95652173913,"56 RUE LEBERTHON, 33000 BORDEAUX",44.8287651,-0.5756152
21.0,1.0,Appartement,1,"234000,00",56.0,RUE,LEBERTHON,33000.0,BORDEAUX,11142.857142857143,"56 RUE LEBERTHON, 33000 BORDEAUX",44.8287651,-0.5756152
40.0,2.0,Appartement,1,"139800,00",5.0,RUE,DUDON,33000.0,BORDEAUX,3495.0,"5 RUE DUDON, 33000 BORDEAUX",44.8392326,-0.5750513
55.0,3.0,Appartement,2,"270000,00",48.0,CRS,EDOUARD VAILLANT,33300.0,BORDEAUX,4909.090909090909,"48 CRS EDOUARD VAILLANT, 33300 BORDEAUX",44.860274,-0.5581323
112.0,4.0,Appartement,1,"605000,00",25.0,RUE,BOUDET,33000.0,BORDEAUX,5401.785714285715,"25 RUE BOUDET, 33000 BORDEAUX",44.8465216,-0.5763997
42.0,2.0,Appartement,1,"205000,00",61.0,RUE,MINVIELLE,33000.0,BORDEAUX,4880.952380952381,"61 RUE MINVIELLE, 33000 BORDEAUX",44.8543352,-0.5736977
39.0,2.0,Appartement,1,"185000,00",97.0,CRS,ARISTIDE BRIAND,33000.0,BORDEAUX,4743.589743589743,"97 CRS ARISTIDE BRIAND, 33000 BORDEAUX",44.8321596,-0.5785163
21.0,1.0,Appartement,1,"125000,00",6.0,CITE,MOUNEYRA,33000.0,BORDEAUX,5952.380952380952,"6 CITE MOUNEYRA, 33000 BORDEAUX",44.8322918,-0.5846941
118.0,4.0,Appartement,2,"305725,00",1.0,RUE,BARRAU,33000.0,BORDEAUX,2590.8898305084745,"1 RUE BARRAU, 33000 BORDEAUX",44.8263074,-0.5784134
32.0,2.0,Appartement,1,"141938,00",62.0,RUE,DE SOISSONS,33000.0,BORDEAUX,4435.5625,"62 RUE DE SOISSONS, 33000 BORDEAUX",44.8422318,-0.5974001
21.0,1.0,Appartement,2,"120000,00",47.0,RUE,PEREY,33000.0,BORDEAUX,5714.285714285715,"47 RUE PEREY, 33000 BORDEAUX",44.8240897,-0.5851684
72.0,3.0,Appartement,1,"292000,00",34.0,RUE,NICOLAS BEAUJON,33000.0,BORDEAUX,4055.5555555555557,"34 RUE NICOLAS BEAUJON, 33000 BORDEAUX",44.8543019,-0.5910866
52.0,2.0,Appartement,1,"195000,00",3.0,RUE,DES CORDELIERS,33000.0,BORDEAUX,3750.0,"3 RUE DES CORDELIERS, 33000 BORDEAUX",44.8338261,-0.5680246
62.0,3.0,Appartement,1,"475000,00",37.0,RUE,DENISE,33300.0,BORDEAUX,7661.290322580645,"37 RUE DENISE, 33300 BORDEAUX",44.8573417,-0.5641755
23.0,1.0,Appartement,1,"167400,00",30.0,RUE,AUSONE,33000.0,BORDEAUX,7278.260869565217,"30 RUE AUSONE, 33000 BORDEAUX",44.8376919,-0.5678081
31.0,1.0,Appartement,1,"135000,00",41.0,RUE,GOUFFRAND,33300.0,BORDEAUX,4354.8387096774195,"41 RUE GOUFFRAND, 33300 BORDEAUX",44.8566222,-0.5713379
62.0,3.0,Appartement,0,"570000,00",8.0,RUE,TRAVERSANNE,33800.0,BORDEAUX,9193.548387096775,"8 RUE TRAVERSANNE, 33800 BORDEAUX",44.8319058,-0.5654854
71.0,2.0,Appartement,0,"570000,00",8.0,RUE,TRAVERSANNE,33800.0,BORDEAUX,8028.169014084507,"8 RUE TRAVERSANNE, 33800 BORDEAUX",44.8319058,-0.5654854
48.0,2.0,Appartement,0,"570000,00",8.0,RUE,TRAVERSANNE,33800.0,BORDEAUX,11875.0,"8 RUE TRAVERSANNE, 33800 BORDEAUX",44.8319058,-0.5654854
50.0,2.0,Appartement,2,"228000,00",6.0,TSSE,FRONT DU MEDOC,33000.0,BORDEAUX,4560.0,"6 TSSE FRONT DU MEDOC, 33000 BORDEAUX",44.8384408,-0.5865736
54.0,3.0,Appartement,1,"367000,00",17.0,RUE,DE RUAT,33000.0,BORDEAUX,6796.2962962962965,"17 RUE DE RUAT, 33000 BORDEAUX",44.8402208,-0.5790971
56.0,2.0,Appartement,0,"385000,00",11.0,RUE,DE LA BOETIE,33000.0,BORDEAUX,6875.0,"11 RUE DE LA BOETIE, 33000 BORDEAUX",44.8394912,-0.5802675
89.0,2.0,Appartement,1,"375500,00",35.0,RUE,GEORGES MANDEL,33000.0,BORDEAUX,4219.101123595506,"35 RUE GEORGES MANDEL, 33000 BORDEAUX",44.8428934,-0.5884916
120.0,6.0,Appartement,1,"815000,00",29.0,RUE,ROGER ALLO,33000.0,BORDEAUX,6791.666666666667,"29 RUE ROGER ALLO, 33000 BORDEAUX",44.8452698,-0.5885091
36.0,1.0,Appartement,1,"140000,00",15.0,RUE,BERGEON,33800.0,BORDEAUX,3888.8888888888887,"15 RUE BERGEON, 33800 BORDEAUX",44.8296506,-0.5690957
46.0,3.0,Appartement,1,"400000,00",187.0,AV,MAL DE LATTRE DE TASSIGNY,33200.0,BORDEAUX,8695.652173913044,"187 AV MAL DE LATTRE DE TASSIGNY, 33200 BORDEAUX",44.8347824,-0.7685726
88.0,5.0,Appartement,1,"400000,00",187.0,AV,MAL DE LATTRE DE TASSIGNY,33200.0,BORDEAUX,4545.454545454545,"187 AV MAL DE LATTRE DE TASSIGNY, 33200 BORDEAUX",44.8347824,-0.7685726
65.0,2.0,Appartement,1,"200000,00",43.0,RUE,PAUL LOUIS LANDE,33000.0,BORDEAUX,3076.923076923077,"43 RUE PAUL LOUIS LANDE, 33000 BORDEAUX",44.8337056,-0.5761113
90.0,3.0,Appartement,1,"459650,00",103.0,RUE,MANDRON,33000.0,BORDEAUX,5107.222222222223,"103 RUE MANDRON, 33000 BORDEAUX",44.8542672,-0.5818313
49.0,2.0,Appartement,1,"178500,00",96.0,RUE,MARCELIN BERTHELOT,33200.0,BORDEAUX,3642.8571428571427,"96 RUE MARCELIN BERTHELOT, 33200 BORDEAUX",44.8425881,-0.6141029
28.0,1.0,Appartement,1,"138888,00",7.0,RUE,DE CALEMBERT,33000.0,BORDEAUX,4960.285714285715,"7 RUE DE CALEMBERT, 33000 BORDEAUX",44.8454093,-0.5968948
53.0,3.0,Appartement,1,"248900,00",70.0,RUE,DUPATY,33300.0,BORDEAUX,4696.226415094339,"70 RUE DUPATY, 33300 BORDEAUX",44.8594482,-0.5619072
45.0,2.0,Appartement,0,"530000,00",36.0,RUE,DU SERPORAT,33800.0,BORDEAUX,11777.777777777777,"36 RUE DU SERPORAT, 33800 BORDEAUX",44.8257578,-0.5600026
45.0,2.0,Appartement,0,"530000,00",36.0,RUE,DU SERPORAT,33800.0,BORDEAUX,11777.777777777777,"36 RUE DU SERPORAT, 33800 BORDEAUX",44.8257578,-0.5600026
45.0,2.0,Appartement,0,"530000,00",36.0,RUE,DU SERPORAT,33800.0,BORDEAUX,11777.777777777777,"36 RUE DU SERPORAT, 33800 BORDEAUX",44.8257578,-0.5600026
45.0,2.0,Appartement,0,"530000,00",36.0,RUE,DU SERPORAT,33800.0,BORDEAUX,11777.777777777777,"36 RUE DU SERPORAT, 33800 BORDEAUX",44.8257578,-0.5600026
55.0,3.0,Appartement,1,"196000,00",8.0,RUE,POUDENSAN,33000.0,BORDEAUX,3563.6363636363635,"8 RUE POUDENSAN, 33000 BORDEAUX",44.8485765,-0.5868326
58.0,3.0,Appartement,1,"254000,00",8.0,RUE,POUDENSAN,33000.0,BORDEAUX,4379.310344827586,"8 RUE POUDENSAN, 33000 BORDEAUX",44.8485765,-0.5868326
57.0,1.0,Appartement,2,"440020,00",18.0,RUE,MABLY,33000.0,BORDEAUX,7719.649122807017,"18 RUE MABLY, 33000 BORDEAUX",44.8437011,-0.5771137
80.0,4.0,Appartement,1,"336000,00",9.0,RUE,POURMANN,33300.0,BORDEAUX,4200.0,"9 RUE POURMANN, 33300 BORDEAUX",44.8678214,-0.5498462
39.0,2.0,Appartement,1,"124900,00",27.0,AV,EMILE COUNORD,33300.0,BORDEAUX,3202.5641025641025,"27 AV EMILE COUNORD, 33300 BORDEAUX",44.855947,-0.5746887
62.0,3.0,Appartement,1,"183000,00",396.0,RUE,PASTEUR,33200.0,BORDEAUX,2951.6129032258063,"396 RUE PASTEUR, 33200 BORDEAUX",44.8447659,-0.6101535
43.0,2.0,Appartement,1,"169500,00",16.0,RUE,ETCHENIQUE,33200.0,BORDEAUX,3941.860465116279,"16 RUE ETCHENIQUE, 33200 BORDEAUX",44.8446172,-0.6153809
110.0,5.0,Appartement,1,"533575,00",1.0,RUE,PLANTEROSE,33800.0,BORDEAUX,4850.681818181818,"1 RUE PLANTEROSE, 33800 BORDEAUX",44.8335911,-0.565378
30.0,2.0,Appartement,1,"212500,00",127.0,RUE,BELLEVILLE,33000.0,BORDEAUX,7083.333333333333,"127 RUE BELLEVILLE, 33000 BORDEAUX",44.8326475,-0.5839325
26.0,1.0,Appartement,1,"129150,00",45.0,RUE,LAFONTAINE,33800.0,BORDEAUX,4967.307692307692,"45 RUE LAFONTAINE, 33800 BORDEAUX",44.8269442,-0.5704333
58.0,2.0,Appartement,1,"166000,00",77.0,RUE,MONSARRAT,33800.0,BORDEAUX,2862.0689655172414,"77 RUE MONSARRAT, 33800 BORDEAUX",44.8208235,-0.5765999
125.0,4.0,Appartement,1,"765000,00",52.0,RUE,DES BAHUTIERS,33000.0,BORDEAUX,6120.0,"52 RUE DES BAHUTIERS, 33000 BORDEAUX",44.8379348,-0.5707018
34.0,1.0,Appartement,1,"182000,00",32.0,RUE,DU CANCERA,33000.0,BORDEAUX,5352.941176470588,"32 RUE DU CANCERA, 33000 BORDEAUX",44.8397963,-0.5723614
63.0,4.0,Appartement,0,"700000,00",26.0,RUE,BREMONTIER,33800.0,BORDEAUX,11111.111111111111,"26 RUE BREMONTIER, 33800 BORDEAUX",44.8265764,-0.5711577
64.0,3.0,Appartement,1,"230000,00",7.0,PL,JEAN CAYROL,33300.0,BORDEAUX,3593.75,"7 PL JEAN CAYROL, 33300 BORDEAUX",44.8796125,-0.5716612
39.0,2.0,Appartement,1,"131000,00",8.0,RUE,LAFONTAINE,33800.0,BORDEAUX,3358.974358974359,"8 RUE LAFONTAINE, 33800 BORDEAUX",44.8271074,-0.5720593
27.0,2.0,Appartement,1,"177000,00",84.0,RUE,DAVID JOHNSTON,33000.0,BORDEAUX,6555.555555555556,"84 RUE DAVID JOHNSTON, 33000 BORDEAUX",44.8514439,-0.5865506
35.0,1.0,Appartement,1,"150100,00",105.0,RUE,DES PINS FRANCS,33200.0,BORDEAUX,4288.571428571428,"105 RUE DES PINS FRANCS, 33200 BORDEAUX",44.8651937,-0.6243359
52.0,2.0,Appartement,1,"245000,00",1.0,RUE,MALLERET,33000.0,BORDEAUX,4711.538461538462,"1 RUE MALLERET, 33000 BORDEAUX",44.8475979,-0.5862082
80.0,4.0,Appartement,1,"280000,00",235.0,AV,EMILE COUNORD,33300.0,BORDEAUX,3500.0,"235 AV EMILE COUNORD, 33300 BORDEAUX",44.8645154,-0.5756703
32.0,1.0,Appartement,1,"165000,00",38.0,RUE,CAMILLE SAUVAGEAU,33800.0,BORDEAUX,5156.25,"38 RUE CAMILLE SAUVAGEAU, 33800 BORDEAUX",44.8329189,-0.5640617
